User_ID,Age,Gender,Country,Student_Working_Status,Daily_Social_Media_Hours,Screen_Time_Hours,Night_Scrolling_Frequency,Online_Gaming_Hours,Content_Type_Preference,Exercise_Frequency_per_Week,Daily_Sleep_Hours,Caffeine_Intake_Cups,Study_Work_Hours_per_Day,Overthinking_Score,Anxiety_Score,Mood_Stability_Score,Social_Comparison_Index,Sleep_Quality_Score,Motivation_Level,Emotional_Fatigue_Score,Wellbeing_Index,Burnout_Risk
U05260,19,Non-binary,Canada,Student,3.31,5.8,1.87,0.29,Entertainment,3.26,6.03,1.14,4.65,5.14,6.07,6.73,3.71,5.85,6.38,5.72,4.35,Medium
U05261,21,Female,Canada,Student,3.38,6.29,4.5,0.04,News,4.78,6.77,2.35,4.53,5.42,5.12,5.45,5.02,6.62,4.49,5.8,3.7,High
U05262,24,Male,Australia,Student,3.09,7.63,1.65,0,Lifestyle,0.19,6.78,3.63,9.42,3.79,4.89,5.36,3.99,6.1,3.3,6.63,3,High
U05263,25,Male,UK,Both,3.7,6.74,1.24,2.71,Lifestyle,1.25,7.81,1.04,4.61,3.51,2.63,6.72,3.99,9.47,5.1,4.26,5.95,Medium
U05264,20,Female,Australia,Working,2.48,7.5,1.56,0.64,Educational,4.95,7.38,2.1,6.73,2.97,3.44,5.2,4.35,6.9,7.07,6.67,4.71,Medium
U05265,26,Female,UK,Student,6.37,10.76,1.72,2.34,Lifestyle,0.09,6.34,2.05,4.35,6.28,5.21,4.49,6.04,6.63,2.44,7.86,2.34,High
U05266,19,Female,India,Student,2.2,4.9,1.89,3.02,News,1.33,6.19,1.49,5.83,3.52,6.11,5.72,3.25,5.98,2.91,6.9,2.7,High
U05267,25,Male,Canada,Student,4.49,7.89,3.94,0.25,Entertainment,3.8,7.59,0.53,8.08,5.55,5.44,4.03,4.49,7.12,5.56,6.23,3.62,High
U05268,25,Female,India,Student,5.27,8.82,5.55,1.36,Entertainment,3.38,6.75,1.01,7.58,7.1,5.79,4.92,4.36,6.73,4.87,7.98,3.21,High
U05269,21,Female,Australia,Working,2.9,2.95,4.71,0,Entertainment,1.91,5.87,0.07,8.34,5.3,4.87,5.54,3.3,4.63,5.15,6.73,3.18,High
U05270,18,Male,UK,Working,1.82,3.1,3.05,2.78,News,4.28,4.77,1,5.36,3.61,6.8,3.16,3.02,4.47,2.09,6.64,1,High
U05271,18,Female,Canada,Student,3.13,6.58,2.7,0,Gaming,0.78,8.32,1.77,6.81,4.29,2.98,6.05,4.77,7.74,4.63,5.84,4.67,Medium
U05272,19,Male,Canada,Working,3.41,6.92,2.68,1.9,News,7,7.85,1.66,3.08,6.55,5.77,4.3,5.08,8.53,6.74,5.08,4.72,Medium
U05273,26,Male,USA,Student,5.38,8.53,0.35,0.99,Entertainment,4.03,5.69,1.8,7.05,4.92,5.33,5.22,4.15,6.42,5.6,6.42,3.79,High
U05274,19,Female,Australia,Student,3.78,5.66,3.24,2.76,Entertainment,2.92,6.71,3.07,3.84,4.23,5.05,3.43,4.61,6.48,6.41,6.05,3.59,High
U05275,19,Non-binary,USA,Student,4,9.42,3.64,1.4,Lifestyle,4.88,7.42,0.14,4.96,5.9,5.13,5.84,4.71,6.25,5.29,5.8,3.97,High
U05276,23,Male,Canada,Student,1.89,5.46,1.9,4.47,Entertainment,4.48,7.89,0.8,3.71,4.9,4.9,6.03,1.87,7.01,7.09,4.97,5.06,Medium
U05277,24,Male,Australia,Student,3.71,7.73,1.27,1.35,Educational,4.65,6.48,2.89,7.72,6.28,5.74,3.41,3.9,8.13,4.35,5.76,3.38,High
U05278,24,Male,Australia,Student,6.15,10.09,2.98,1.73,News,2.66,4.71,1.37,8.67,6.33,6.81,4.36,7.47,5.22,3.34,7.12,1.98,High
U05279,26,Male,India,Student,5.64,8.79,4.09,2.75,Lifestyle,0.67,7.52,2.18,2.1,6.34,5.83,6.3,5.1,7.26,4.29,9.64,3.37,High
U05280,23,Male,Pakistan,Student,3.25,6.33,1.85,2.24,Lifestyle,4.62,5.17,1.17,4.3,4.62,5.07,4.67,3.22,6.28,4.01,5.3,3.26,High
U05281,25,Female,UK,Working,5.25,9.15,1.72,0.32,Gaming,4.32,5.83,2.28,5.09,4.97,4.92,4.69,4.6,6.55,5.51,5.72,3.81,High
U05282,23,Male,Pakistan,Both,3.79,6.27,2.25,1.96,Gaming,4.29,6.4,1.51,1,3.48,4.47,6.97,3.97,6.23,5.14,5.71,4.42,Medium
U05283,19,Non-binary,Pakistan,Student,4.76,8.73,3.54,0.66,Entertainment,1.9,6.72,1.33,7.73,3.82,3.79,4.59,4.46,7.61,5.12,4.32,4.42,Medium
U05284,18,Male,Canada,Working,3.56,6.73,2.12,4.18,Educational,4.47,6.61,1.65,5.21,4.52,4.27,5.67,5.3,5.68,7.28,5.69,4.55,Medium
U05285,22,Female,India,Working,2.55,6.14,4.84,0,Educational,2.36,8.93,0.85,2.5,6.34,4.69,4.89,1.88,9.03,6.02,6.51,4.78,Medium
U05286,26,Female,UK,Working,2.47,5.65,2.46,3.38,Lifestyle,4.95,6.67,2.59,6.27,3.82,3.94,6.44,3.25,7.26,5.41,2.38,5.32,Medium
U05287,25,Female,Pakistan,Student,4.79,6.9,2.34,1.41,News,2.82,5.35,2.06,2.26,4.06,2.41,7.15,6.72,7.09,5.01,7.03,4.85,Medium
U05288,21,Male,Pakistan,Student,0.5,3.33,3.08,0,Gaming,1.11,3.12,1.28,4.93,3.37,5.76,2.93,2.32,3.78,3.2,6.33,1.29,High
U05289,22,Female,Australia,Student,5.6,9.82,4.19,0,Lifestyle,1.56,6.21,2.1,8.15,5.89,5.14,4.31,6.87,7.94,5.31,7.49,3.75,High
U05290,22,Female,Canada,Student,3.64,7.28,3.72,1.71,Gaming,2.09,6.73,1.7,4.31,4.23,5.75,5.29,3.13,6.57,3.97,6.09,3.3,High
U05291,23,Female,Pakistan,Student,3.04,7.14,0.78,0,Gaming,4.93,8.83,2.29,7.18,6.25,5.27,3.92,2.26,7.64,6.3,3.97,4.41,Medium
U05292,20,Female,UK,Working,5.5,9.44,3.61,2.21,Educational,2.92,3.88,0.64,7.6,4.72,5.98,4.56,7.19,3.88,4.37,7.17,2.08,High
U05293,22,Male,USA,Student,0.5,2.93,4.21,0.91,Lifestyle,2.39,8.32,1.77,10.5,6.36,5.24,5.2,2.82,8.9,5.81,4.21,5.06,Medium
U05294,19,Female,USA,Student,4.69,6.13,4.32,2.01,Educational,6.98,7.5,0.83,7.06,7.01,5.92,6.3,5.88,6.05,6.21,4.52,4.45,Medium
U05295,18,Non-binary,Canada,Student,6.46,10.31,4.79,0,Educational,2.65,7.72,1.04,6.48,5.92,3.56,5.9,5.23,8.16,6.77,6.97,5.19,Medium
U05296,18,Female,USA,Student,1.94,4.77,5.7,0,Lifestyle,1.45,6.96,1.43,5.17,5.55,5.22,4.82,3.08,6.34,6.53,5.35,4.14,Medium
U05297,24,Female,Australia,Working,3.32,7.01,3.12,0,News,6.46,4.46,2.13,3.61,6.19,6.68,5.4,5.24,3.97,5.9,4.93,3.15,High
U05298,19,Female,Australia,Working,4.68,9.08,2.6,4.02,Gaming,1.9,4.55,2.1,3.42,4.04,4.76,5.48,3.53,4.4,4.8,7.49,2.85,High
U05299,21,Female,UK,Working,1.64,4.29,2.03,3.29,Educational,1.28,5.49,0,5.84,4.63,4.76,7.19,3.33,7.04,3.89,4.72,4.46,Medium
U05300,22,Female,India,Student,4.37,6.61,1.57,2.55,News,4.79,7.7,1.45,6.31,2.2,4.41,6.62,5.96,5.97,7.2,3.79,5.23,Medium
U05301,24,Female,Canada,Student,8.03,10.01,2.45,2.8,Entertainment,1.8,6.57,1.64,7.15,5.39,5.69,4.06,6.46,5.71,2.6,7.86,1.87,High
U05302,19,Male,Canada,Working,4.49,7.47,2.38,2.15,Lifestyle,2.6,6.46,1.15,7,5.55,4.77,4.48,5.82,8.13,3.71,5.19,3.78,High
U05303,23,Female,USA,Student,4.44,6.03,1.73,4.9,Entertainment,3.28,6.95,0.82,3.08,3.13,2.32,6.97,4,7.21,5.09,2.95,5.54,Medium
U05304,18,Female,Pakistan,Student,2.19,5.55,3.27,0.98,Entertainment,2.56,7.39,2.39,5.45,5.04,3.51,6.89,4.01,7.9,7.12,4.38,5.99,Medium
U05305,24,Male,Pakistan,Student,5.99,9.39,2.94,2.56,Lifestyle,2.67,5.92,0.72,4.78,3.9,3.8,6.47,4.93,6.26,5.93,6.68,4.47,Medium
U05306,26,Male,India,Both,0.5,3.89,3.09,0.93,Gaming,3.9,6.11,1.33,6.89,3.88,4.87,3.8,1,6,6.7,5.84,3.71,High
U05307,22,Female,Pakistan,Working,3.95,5.26,1.82,2.19,News,2.8,5.97,0.12,5.83,6.84,7.06,4.97,5.7,6.04,3.91,5.62,2.86,High
U05308,22,Female,India,Student,5.37,9.56,3.52,3.64,Entertainment,1.72,5.92,0.23,4.42,6.64,6.41,3.88,5.85,5.45,3.03,7.97,1.72,High
U05309,21,Male,UK,Student,0.5,3.63,2.21,0.63,Entertainment,2.74,5.79,1.71,4.62,4.22,3.71,3.82,2.98,5.87,3.08,2.42,3.23,High
U05310,20,Female,Canada,Working,0.98,3.53,4.77,0,News,4.76,7.71,2.01,4.3,4.9,5.34,5.49,3.36,7.2,6.73,4.69,4.8,Medium
U05311,26,Female,USA,Student,1.78,5.43,0.36,0.72,Entertainment,2.32,7.83,1.51,1.3,3.2,2.42,7.02,3.84,7.61,4.91,4.12,5.42,Medium
U05312,22,Female,UK,Student,6.06,9.7,2.32,0,Lifestyle,4.46,7.38,1.16,9.36,3.79,5.58,4.7,5.83,8.04,5.89,6.67,4.17,Medium
U05313,25,Male,Australia,Student,3.05,4.9,3.59,1.79,News,3.32,4.79,1.63,6.67,4.65,7.2,4.77,3.65,5.87,3.46,5.26,2.62,High
U05314,26,Non-binary,Australia,Student,5.34,8.3,1.42,1.3,Educational,2.35,6.1,1.81,3.96,4.21,4.4,5.2,4.54,4.52,6.05,6.24,3.48,High
U05315,22,Female,Australia,Student,5.1,7.5,4.58,0,Educational,2,5.17,2.06,7.98,8.31,5.71,3.5,7.28,5.46,3.89,4,2.66,High
U05316,26,Male,India,Student,1.51,4.09,4.22,0,Gaming,3.04,6.41,2.92,6.78,4.72,5.59,4.28,2.12,6.48,5.86,4.96,3.78,High
U05317,19,Male,India,Both,3.42,6.94,5.04,1.53,Entertainment,5.19,7.1,1.12,5.96,5.09,5.04,3.96,3.02,7.38,5.65,3.53,4.24,Medium
U05318,26,Male,Canada,Student,3.66,5.79,4.54,6,Lifestyle,2.69,7.12,1.24,4.73,5.32,4.22,4.55,4.26,8.29,4.81,5.87,4.2,Medium
U05319,21,Female,Australia,Student,4.77,8.32,3.87,1.12,News,1.45,5.01,2.39,4.45,6.11,5.74,4.71,4.96,5.6,2.2,7.74,1.92,High
U05320,23,Male,India,Student,4.34,6.42,3.17,0.6,Entertainment,1.86,8.31,1.18,9.13,5.42,5.15,5.47,5.47,8.04,4.4,7.25,3.9,High
U05321,23,Female,India,Student,3.9,8.11,1.55,0,Lifestyle,4.18,4.86,0,6.81,5.12,5.6,3.61,3.43,4.51,5.79,5.35,2.81,High
U05322,23,Male,Pakistan,Both,5.75,8.1,4.62,2.57,Lifestyle,1.99,6.48,1.84,6.8,7.61,7.18,3.73,6.58,6.3,4.73,7.66,2.45,High
U05323,19,Female,India,Student,5.73,11.02,2.22,0.12,Educational,5.21,7.63,2.99,4.04,4.89,3.81,4.89,4.58,6.84,6.1,5.2,4.44,Medium
U05324,24,Male,Australia,Both,1.83,5.64,2.73,0,Educational,4.61,7.09,1.02,4.79,5.02,4.82,4.32,1,6.76,5.48,5.1,3.87,High
U05325,23,Female,UK,Student,3.33,6.14,2.52,3.32,Lifestyle,1.79,6.65,0,6.31,4.26,3.82,5.18,5.49,5.22,5.27,4.5,3.84,High
U05326,18,Non-binary,Australia,Working,4.05,6.1,2.34,0.54,Entertainment,2.85,6.57,0,8.82,3.69,5.51,2.5,3.84,8.33,3.44,5.54,2.91,High
U05327,19,Male,Pakistan,Working,4.13,7.65,4.38,1.69,News,4.78,5.52,0.55,8.4,5,8.24,3.34,4.56,6.24,4.85,7.15,2.25,High
U05328,24,Male,Australia,Both,4.83,8.84,4.08,2.47,Gaming,2.41,7.9,0.66,7.49,7.04,5.12,3.87,5.79,8.61,5.41,6.23,4.07,Medium
U05329,18,Female,USA,Working,4.56,8.18,3.62,0,Entertainment,3.03,6.02,2.71,6.44,6.06,4.83,5.83,5.37,5.59,6.32,7.57,3.85,High
U05330,18,Male,Pakistan,Student,4.89,7.31,3.01,0.28,Lifestyle,4.43,4.49,2.47,8.12,6.27,6.7,2.26,3.42,4.43,3.65,7.39,1.1,High
U05331,18,Female,Canada,Working,5.07,9.5,0.96,4.32,News,5.26,5.87,3.29,9.33,4.29,5.56,4.22,2.85,5.43,8.2,5.54,4.1,Medium
U05332,25,Male,Australia,Working,3.58,6.87,2.91,0.36,Gaming,3.98,6.43,2.88,7.87,5.61,4.14,5.61,3.96,6.69,5.76,5.75,4.37,Medium
U05333,21,Male,India,Working,3.49,5.84,4.6,0.63,Lifestyle,3.22,6.61,1.84,7.64,7.1,5.69,3.54,6.37,6.25,5.37,6.15,3.08,High
U05334,21,Non-binary,UK,Student,6.09,11.31,2.41,0.91,News,2.44,7.2,1.42,6.52,5.26,2.47,5.82,4.83,9.62,5.43,6.83,5.41,Medium
U05335,19,Female,Australia,Student,3.26,6.91,2.33,3.16,News,1.1,7.5,0.2,5.58,4.51,5.13,5.84,3.47,7.82,4.47,5.44,4.28,Medium
U05336,18,Female,UK,Student,5.11,8.52,4.03,4.03,Gaming,2.54,4.87,0,5.16,5.88,6.99,2.84,6.63,5.3,3.85,7.79,1.54,High
U05337,26,Male,USA,Student,2.87,5.38,2.97,1.85,Lifestyle,2.56,5.89,1.07,8.6,4.94,3.15,6.08,3.85,5.29,4.78,5.35,3.97,High
U05338,24,Male,Canada,Working,4.5,7.47,4.48,1.59,Educational,4.05,5.43,0,5.95,6.11,6.94,4.03,6.22,3.32,4.71,6.46,1.79,High
U05339,21,Female,India,Student,4.61,6.8,1.95,0.87,Entertainment,2.74,6.88,2.99,4.13,4.43,3.51,4.62,6.06,6.51,6.53,4.98,4.47,Medium
U05340,23,Male,Pakistan,Student,4.97,8.16,3.24,2.77,Gaming,3.04,5.86,1.23,6.41,5.77,6.67,3.95,5.76,6.93,3.09,7.61,2.27,High
U05341,19,Female,Pakistan,Working,6.39,9.93,3.39,0.8,Entertainment,5.07,7.27,1.56,6.8,5.06,4.8,5.07,5.35,7.15,7.05,7.03,4.45,Medium
U05342,24,Male,Canada,Working,2.5,3.57,2.9,1.28,Gaming,3.09,5.56,2.38,5.6,6.33,4.7,5.96,2.65,6.52,4.09,6.07,3.73,High
U05343,19,Male,USA,Student,4.22,5.93,4.61,4.14,Educational,2.18,6.94,1.75,4.35,4.52,3.54,7.08,4.14,7.61,4.1,5.32,4.79,Medium
U05344,25,Female,USA,Student,4.99,7.08,3.05,1.76,Entertainment,1.23,5.88,0,8.16,4.93,6.6,4.42,3.68,7.17,3.75,7.33,2.79,High
U05345,25,Female,Australia,Both,5,6.49,3.83,2.33,News,2.33,7.99,1.01,8.02,6.45,5.5,3.68,4.33,8.02,6.14,5.46,4.12,Medium
U05346,18,Female,USA,Student,3.54,5.71,2.92,0.85,News,1.58,6.56,0.44,2.27,4.22,3.43,7.18,2.96,6.23,3.52,5.14,4.22,Medium
U05347,25,Female,Australia,Working,4.58,9.05,2.98,0.96,Entertainment,2.13,4.52,2.13,6.67,3.75,5.13,5.16,4.98,3.19,5.67,7.1,2.63,High
U05348,19,Female,UK,Student,3.97,8.11,3.43,0,Lifestyle,7,6.65,1.55,6.96,5.82,4.75,5.59,4.66,6.79,4.12,3.28,4.16,Medium
U05349,23,Female,Canada,Student,5.11,7.49,1.88,2.98,News,2.59,5.1,1.23,8.27,5.29,4.8,4.64,4.67,5.16,3.6,7.02,2.5,High
U05350,18,Female,UK,Working,3.88,7.43,2.3,0.95,Gaming,3.51,7.77,1.48,3.26,4.61,3.69,6.29,4.63,8.54,4.36,3.92,5.13,Medium
U05351,22,Male,UK,Working,3.9,5.75,2.85,1.15,Lifestyle,5.96,6.38,1.27,4.97,5.04,5.83,6.02,3.67,6.81,3.81,4.04,3.9,High
U05352,24,Male,UK,Student,4.41,9.36,3.06,3.43,Gaming,1.51,6.56,0.6,8.08,4.73,2.6,6.45,6.13,5.6,5.17,7.09,4.13,Medium
U05353,18,Non-binary,UK,Working,3.25,6.05,2.98,3.3,Educational,3.59,4.48,1,6.96,5.85,6.45,5.65,4.15,4.22,3.94,7.2,2.33,High
U05354,19,Male,Pakistan,Student,2.86,3.84,0.91,0.6,News,4.67,6.32,0.55,6.44,5.41,5.06,5.78,3.04,7.23,3.74,2.86,4.26,Medium
U05355,24,Male,USA,Student,2.01,7.24,4.21,0.91,Educational,3.51,4.48,1.89,10.51,5.57,6.69,5.51,2.01,4.6,3.01,4.86,2.45,High
U05356,23,Female,Canada,Working,3.8,6.5,2.94,0,Lifestyle,2.35,6.98,2.26,9.48,5.85,4.32,5.99,4.91,5.84,3.58,5.92,3.43,High
U05357,20,Female,Canada,Working,2.9,7.93,1.43,2.33,Gaming,3.82,6.14,0.23,4.58,4.49,4.66,5.26,4.59,6.21,5.56,6.68,3.79,High
U05358,19,Female,India,Working,3.56,7.47,2.52,2.36,News,1.67,6.5,3.12,6.78,6.31,4.59,3.32,4.69,7.71,3.33,5.77,3.06,High
U05359,21,Male,UK,Student,5.86,9.15,4.9,0.46,Entertainment,2.71,6.75,2.73,4.41,5.6,5.38,4.91,6.49,6.46,4.55,5.25,3.53,High
U05360,20,Non-binary,Canada,Working,3.6,4.77,2.22,2.02,Educational,0.6,7.18,0.28,7,4.23,3.77,3.27,4.12,7.5,4.2,4.75,3.57,High
U05361,24,Female,Australia,Student,5.89,9,5.37,2.71,News,3.88,7.6,1.46,8.85,6.68,6.68,3.96,6.24,8.46,5,5.98,3.69,High
U05362,25,Female,Canada,Student,4.58,6.02,2.5,0.04,Entertainment,4.85,6.2,0.54,5.58,4.71,4.65,5.95,4.76,5.89,6.05,5.4,4.29,Medium
U05363,19,Male,UK,Student,3.58,6.25,4.88,1.2,Lifestyle,4.19,6.21,0.78,6.51,5.62,4.59,6.37,3.12,7.22,5.98,4.09,5.08,Medium
U05364,24,Male,Canada,Both,2.47,5.63,4.55,1.83,Entertainment,3.94,7.81,0,2.03,6.21,1.8,6.16,2.28,8.09,7.59,3.06,6.47,Medium
U05365,25,Male,USA,Student,3.83,8.16,3.17,2.28,Lifestyle,2.97,7.59,0,6.24,3.86,4.01,4.88,3.13,7.26,4.8,5.64,4.04,Medium
U05366,23,Male,UK,Student,3.4,5.79,1.5,2.37,Educational,2.2,7.22,1.32,5.56,4.08,2.42,8.15,1.91,8.63,5.12,3.68,6.28,Medium
U05367,23,Male,Pakistan,Working,5.78,10.93,1.97,1.04,Entertainment,0.9,6.8,1.97,6.61,5.09,5.52,4.89,3.75,6.76,5.04,8.6,3.21,High
U05368,18,Male,USA,Student,6.95,8.42,2.68,0.36,Gaming,1.69,8.16,0.73,4.95,5.45,4.33,5.9,6.15,7.26,5.34,5.18,4.58,Medium
U05369,21,Female,Canada,Working,5.55,7.73,3.41,0,Gaming,1.88,5.76,1.19,4.18,4.84,4.03,6.84,3.23,4.95,4.18,5.87,3.68,High
U05370,18,Female,Pakistan,Student,2.89,6.07,1.94,1.07,Gaming,3.63,7.64,1.59,8.37,2.35,2.83,7.02,2.66,8.43,5.49,5.21,5.64,Medium
U05371,21,Female,India,Working,4.08,4.76,1.01,2.44,Lifestyle,4.75,5.51,2.94,3.93,4.8,3.91,5.02,3.97,6.67,5.63,2.25,4.74,Medium
U05372,19,Male,USA,Student,3.66,5.48,2.96,4.28,Entertainment,3.3,5.27,2.09,3.95,6.75,5.43,4.24,4.89,4.91,3.86,4.86,2.62,High
U05373,22,Male,India,Student,3.12,6.58,1.88,2.86,News,2.82,9.23,1.84,6.38,4.36,3.36,5.23,6.09,9.72,6.19,3.46,5.91,Medium
U05374,26,Male,Australia,Working,3.86,7.8,2.12,1.71,Entertainment,5.71,7.86,1.01,11.26,5.84,3.66,8.34,4.13,8.06,5.88,3.4,6.25,Medium
U05375,20,Male,USA,Working,3.8,5.83,2.19,1.5,Entertainment,3.77,6.26,2.35,6.45,2.14,2.92,6.83,3.19,7.86,7.2,4.96,5.98,Medium
U05376,25,Male,Pakistan,Student,6.76,9.23,3.08,0.64,Educational,0.91,4.09,0.35,4.74,6.2,6.04,5.36,5.66,3.75,4.17,7.15,2.23,High
U05377,20,Female,India,Student,4.49,8,3.77,0,News,2.89,4.53,2.23,4.72,6.42,5.39,4.34,6.04,3.92,3.09,7.48,1.64,High
U05378,23,Female,Australia,Student,5.24,6.51,4.75,2.84,Gaming,2.33,7.18,3.38,6.95,7.24,4.73,5.03,6.3,8.56,5.27,5.79,4.53,Medium
U05379,21,Female,India,Student,5.57,8.39,1.44,3.33,Lifestyle,0.37,7.35,0.77,7.4,4.48,3.74,7.38,6.71,6.61,4.11,7.04,4.23,Medium
U05380,25,Female,Canada,Student,5.13,7.9,2.36,0,News,4.69,6.73,0.6,4.72,6.26,5.3,4.04,6.39,6.79,6.14,7.43,3.53,High
U05381,23,Female,UK,Student,6.05,10.81,3.72,3.38,Gaming,3.28,7.05,1.04,1.96,5.26,6.56,3.4,4.58,6.99,5.88,7.95,3,High
U05382,25,Female,India,Student,3.44,6.98,3.06,1.89,Lifestyle,5.71,3,1.47,5.34,3.49,5.03,5.12,2.8,3.15,4.96,5.4,2.67,High
U05383,18,Female,Canada,Student,5.44,8.46,1.77,2.75,News,4.71,6.45,3.21,9.17,5.13,4.46,4.41,3.76,5.5,4.52,6.69,2.95,High
U05384,23,Female,UK,Student,6.94,10.71,4.16,4.2,Lifestyle,2.11,7.88,0.76,4.76,6.79,4.62,4.52,5.65,8.38,4.03,8.47,3.46,High
U05385,18,Female,UK,Student,2.92,6.14,3.03,0,Lifestyle,3.76,6.3,0.98,5.68,5.31,5.7,4.88,3.44,6.45,5.48,3.09,4.14,Medium
U05386,18,Female,Pakistan,Working,3.49,5.56,5.04,0,Gaming,3.68,7.7,0,2.81,6.81,4.55,4.82,4.75,8.69,6.77,5.17,5.14,Medium
U05387,25,Male,Australia,Working,3.38,7.1,3.16,1.19,Educational,2.89,8.81,1.07,6.52,5.07,3.78,6.49,4.19,7.79,4.52,4.19,4.94,Medium
U05388,24,Female,Australia,Student,7.23,11.09,2.39,0.23,Gaming,0.26,5.96,0.09,4.72,6.76,7.54,2.83,5.47,5.73,3.89,9.8,1.26,High
U05389,20,Non-binary,USA,Student,2.4,5.08,2.41,0.48,News,4.25,7.41,1.92,5.86,4.49,4.98,6.72,3.92,6.7,7.35,3.28,5.55,Medium
U05390,23,Female,Canada,Student,4.17,7.37,1.27,2.88,Gaming,0.42,6.08,1.51,4.63,3.4,5.17,7.85,3.87,6.19,4.37,6.77,4.15,Medium
U05391,26,Male,Pakistan,Student,4.74,9.69,4.71,1.82,Gaming,0.96,6.25,3,2.92,5.58,4.82,5.96,6.32,6.35,4.34,7.2,3.55,High
U05392,24,Male,India,Student,3.18,6.38,2.88,1.9,Gaming,3.48,7.2,2.88,5.42,5.55,4.65,6.73,4.19,7.94,4.72,5.33,4.8,Medium
U05393,20,Female,Canada,Student,2.51,5.31,0.82,1.68,News,1.46,6.45,1.8,9.84,3.91,5.18,2.93,4.16,6.99,3.07,3.23,2.93,High
U05394,23,Non-binary,India,Both,2.77,4.76,4.09,0.66,News,1.88,9.06,1.88,8.44,4.31,4.85,4.07,3.88,10,5.51,5.54,4.79,Medium
U05395,21,Male,India,Student,3.62,5.73,1.7,1.88,Lifestyle,3.23,5.05,1.42,6.5,4.46,7.16,4.99,3.4,5.61,3.27,6.23,2.39,High
U05396,20,Female,India,Working,3.2,6.29,3.66,1.33,Lifestyle,4.13,6.88,0.9,4.7,5.69,4.78,5.3,3.51,5.35,5.37,4.81,3.74,High
U05397,26,Female,USA,Student,6.16,8.54,2.42,2.91,News,2.55,6.58,0.98,5.43,4.86,2.69,6.14,6.23,6.86,7.25,3.99,5.64,Medium
U05398,19,Male,USA,Student,3.21,6.81,3.63,2.56,Lifestyle,5.47,8.5,1.52,8.04,5.04,4.62,5.32,4.14,7.76,6.98,3.5,5.34,Medium
U05399,18,Female,Pakistan,Student,3.2,5.78,1.32,2.23,Gaming,1.51,6.63,2.52,6.01,3.59,4.65,4.3,4.8,6.49,5.28,3.81,3.95,High
U05400,19,Male,USA,Student,4.59,10.46,3.33,1.6,Entertainment,4.87,6.33,1.36,5.39,5.17,5.73,4.89,5.02,5.27,5.61,5.63,3.36,High
U05401,24,Female,Pakistan,Student,4.44,7.67,2.04,0.92,Entertainment,1.78,6.85,1.76,5.3,4.22,4.68,7.43,4.99,8.06,6.5,4.64,5.78,Medium
U05402,18,Female,USA,Working,0.5,2,0.85,0,Lifestyle,5.83,8.1,2,5.92,3.44,5.79,5.63,3.17,8.36,6.74,4.69,5.16,Medium
U05403,23,Female,Australia,Working,2.7,5.89,3.72,5.99,Lifestyle,5.2,6.41,1.62,11.17,5.51,6.27,6.15,1.86,6.39,4.5,4.9,3.82,High
U05404,24,Female,Pakistan,Student,3.24,5.87,2.78,1.5,Educational,3.57,5.75,0,4.39,6.3,7.36,4.14,3.42,5.1,4.66,6.95,2.25,High
U05405,26,Male,Australia,Working,2.48,6.2,2.26,2.6,Gaming,4.31,4.95,3.36,5.69,4.6,4.82,3.57,4.06,5.19,6.23,4.35,3.47,High
U05406,25,Female,Australia,Student,5.44,8.45,2.36,2.83,Gaming,4.53,6.08,1.4,6.45,4.16,4.11,4.05,4.21,5.93,5.93,5.33,3.73,High
U05407,23,Female,Pakistan,Student,1.76,5.17,3.78,1.58,Educational,2.58,6.56,1.98,8.27,4.55,3.75,3.21,3.13,8.22,4.96,4.08,4.16,Medium
U05408,20,Female,Canada,Working,5.58,11.29,3.03,1.34,Educational,3.24,3.79,1.58,10.92,6.8,5.69,6.68,5.63,3.85,5.32,9.25,2.8,High
U05409,25,Female,UK,Working,0.83,3.61,3.7,0.67,Entertainment,0.97,5.12,0,8.2,5.08,4.72,4.85,1,5.06,4.01,2.87,3.37,High
U05410,24,Male,USA,Student,4.12,7.86,3.01,0,Gaming,1.12,6.69,1.59,4.11,4.65,4.81,6.27,5.83,6.12,3.92,7.09,3.45,High
U05411,20,Female,India,Student,6.35,10.45,4.18,4.28,Gaming,4.74,4.66,0,7.36,6.22,4.94,4.5,6.5,5.52,6.37,5.54,3.72,High
U05412,26,Female,USA,Student,3.11,6.42,1.32,0.78,News,3.06,7.15,0.41,8.05,2.68,1.62,7.37,4.23,7.19,7.5,3.84,6.44,Medium
U05413,19,Male,India,Student,4.04,5.42,1.25,0,Gaming,4.69,5.93,2.12,5.43,3.1,4.67,5.23,3.53,5.7,5.71,5.78,3.8,High
U05414,20,Non-binary,Canada,Both,5.54,9.32,3.62,3.77,Entertainment,4.07,5.36,1.83,4.21,4.49,5.39,4.79,6.75,5.65,5.51,5.54,3.5,High
U05415,19,Female,UK,Student,5.5,6.51,4.2,1.19,Entertainment,3.35,6.97,1.06,6.8,6.26,5.89,3.66,3.52,6.62,5.04,5.19,3.26,High
U05416,18,Female,Canada,Both,4.45,9.16,3.58,1.75,Educational,5.13,6.64,0.38,6.82,4.2,4.54,3.54,4.78,7.98,5.69,5.56,4.05,Medium
U05417,21,Female,UK,Both,3.73,5.42,4.35,0.88,Entertainment,4.84,6.77,1.37,6.48,6.44,6.7,4.29,3.21,5.78,4.6,4.48,3.03,High
